user_id,ad_creative_quality,time_of_day,click_probability,is_clicked
user_8707,3,12,0.010409304252513065,0
user_7193,7,15,0.06245582551507839,0
user_6635,2,19,0.09368373827261758,1
user_1972,5,2,0.06245582551507839,0
user_8524,1,0,0.010409304252513065,0
user_7488,7,8,0.06245582551507839,0
user_1297,9,21,0.20818608505026132,0
user_7729,7,0,0.06245582551507839,0
user_10414,2,19,0.09368373827261758,1
user_6972,1,15,0.010409304252513065,0
user_8217,8,15,0.12491165103015679,0
user_7899,2,18,0.09368373827261758,0
user_4203,9,6,0.12491165103015679,0
user_2769,10,0,0.12491165103015679,0
user_4833,10,5,0.12491165103015679,0
user_4081,4,19,0.14573025953518293,0
user_8092,1,0,0.010409304252513065,0
user_6059,3,13,0.010409304252513065,0
user_10688,7,18,0.14573025953518293,0
user_7888,4,21,0.14573025953518293,0
user_9898,4,9,0.06245582551507839,0
user_5013,1,23,0.010409304252513065,0
user_2158,7,2,0.06245582551507839,1
user_1098,5,19,0.14573025953518293,0
user_1681,8,17,0.12491165103015679,0
user_7923,3,9,0.010409304252513065,0
user_9403,10,4,0.12491165103015679,0
user_9117,5,21,0.14573025953518293,0
user_9607,8,10,0.12491165103015679,0
user_2629,8,19,0.20818608505026132,0
user_4758,3,21,0.09368373827261758,0
user_5359,9,0,0.12491165103015679,0
user_3371,6,23,0.06245582551507839,0
user_2193,1,12,0.010409304252513065,0
user_6188,6,12,0.06245582551507839,0
user_2751,5,21,0.14573025953518293,0
user_8052,9,0,0.12491165103015679,0
user_8178,2,15,0.010409304252513065,0
user_3356,2,19,0.09368373827261758,1
user_1748,2,18,0.09368373827261758,0
user_2361,2,19,0.09368373827261758,0
user_7057,3,22,0.09368373827261758,0
user_3668,9,20,0.20818608505026132,0
user_1656,10,14,0.12491165103015679,0
user_1923,9,20,0.20818608505026132,1
user_9960,3,22,0.09368373827261758,0
user_1945,3,15,0.010409304252513065,0
user_5989,2,0,0.010409304252513065,0
user_9104,3,22,0.09368373827261758,0
user_2378,2,3,0.010409304252513065,0
user_1727,3,20,0.09368373827261758,0
user_10402,10,11,0.12491165103015679,0
user_3252,3,1,0.010409304252513065,0
user_5947,2,19,0.09368373827261758,0
user_7603,3,8,0.010409304252513065,0
user_2532,2,17,0.010409304252513065,0
user_9983,8,14,0.12491165103015679,1
user_3627,10,5,0.12491165103015679,0
user_7902,7,14,0.06245582551507839,0
user_3277,7,20,0.14573025953518293,1
user_7728,6,8,0.06245582551507839,0
user_1350,6,19,0.14573025953518293,0
user_2175,1,2,0.010409304252513065,0
user_9523,5,21,0.14573025953518293,0
user_5668,4,23,0.06245582551507839,0
user_6428,7,16,0.06245582551507839,0
user_5016,7,18,0.14573025953518293,0
user_2030,8,18,0.20818608505026132,0
user_2125,9,6,0.12491165103015679,1
user_3364,1,19,0.09368373827261758,0
user_1514,2,11,0.010409304252513065,0
user_5890,10,17,0.12491165103015679,0
user_8181,6,22,0.14573025953518293,0
user_6060,8,1,0.12491165103015679,0
user_9008,1,18,0.09368373827261758,0
user_1809,4,20,0.14573025953518293,0
user_8708,3,11,0.010409304252513065,0
user_8103,2,4,0.010409304252513065,0
user_10455,8,1,0.12491165103015679,0
user_8100,1,19,0.09368373827261758,0
user_8424,5,18,0.14573025953518293,0
user_4536,4,16,0.06245582551507839,1
user_1692,10,2,0.12491165103015679,0
user_2251,2,2,0.010409304252513065,0
user_9491,8,23,0.12491165103015679,0
user_8257,6,16,0.06245582551507839,0
user_4584,8,15,0.12491165103015679,0
user_2285,5,4,0.06245582551507839,0
user_4816,2,19,0.09368373827261758,1
user_10762,4,23,0.06245582551507839,0
user_7206,7,1,0.06245582551507839,0
user_10932,2,20,0.09368373827261758,0
user_3445,3,18,0.09368373827261758,0
user_9266,5,16,0.06245582551507839,0
user_6543,7,8,0.06245582551507839,0
user_9003,3,2,0.010409304252513065,0
user_4651,2,13,0.010409304252513065,0
user_3282,7,12,0.06245582551507839,0
user_10388,1,7,0.010409304252513065,1
user_6054,8,19,0.20818608505026132,0
user_7028,5,18,0.14573025953518293,0
user_8811,7,14,0.06245582551507839,0
user_1929,5,17,0.06245582551507839,0
user_9734,7,20,0.14573025953518293,0
user_1117,6,4,0.06245582551507839,0
user_9660,6,21,0.14573025953518293,0
user_9303,4,15,0.06245582551507839,0
user_5440,8,9,0.12491165103015679,0
user_9106,6,19,0.14573025953518293,0
user_2082,4,15,0.06245582551507839,0
user_10656,7,21,0.14573025953518293,1
user_6632,3,5,0.010409304252513065,0
user_7643,6,6,0.06245582551507839,0
user_1842,6,9,0.06245582551507839,0
user_8908,3,18,0.09368373827261758,0
user_10843,8,4,0.12491165103015679,0
user_2899,2,4,0.010409304252513065,0
user_6128,5,18,0.14573025953518293,0
user_7488,4,19,0.14573025953518293,0
user_8893,10,20,0.20818608505026132,0
user_10345,9,1,0.12491165103015679,0
user_7502,3,14,0.010409304252513065,0
user_7068,8,16,0.12491165103015679,0
user_5023,4,2,0.06245582551507839,0
user_2959,8,18,0.20818608505026132,0
user_9070,7,0,0.06245582551507839,0
user_4145,1,22,0.09368373827261758,0
user_10849,7,10,0.06245582551507839,0
user_6151,3,19,0.09368373827261758,0
user_7307,6,11,0.06245582551507839,0
user_1619,2,22,0.09368373827261758,0
user_8692,3,16,0.010409304252513065,0
user_5491,1,23,0.010409304252513065,0
user_9971,7,19,0.14573025953518293,0
user_2707,1,21,0.09368373827261758,0
user_10963,9,22,0.20818608505026132,0
user_3974,2,8,0.010409304252513065,0
user_3096,8,0,0.12491165103015679,0
user_3356,1,19,0.09368373827261758,0
user_8631,4,20,0.14573025953518293,0
user_4691,10,1,0.12491165103015679,0
user_10110,9,20,0.20818608505026132,1
user_7840,7,17,0.06245582551507839,0
user_4781,3,13,0.010409304252513065,0
user_8247,10,8,0.12491165103015679,0
user_9555,4,9,0.06245582551507839,0
user_6686,6,14,0.06245582551507839,0
user_3138,2,20,0.09368373827261758,0
user_6066,3,19,0.09368373827261758,0
user_9288,8,19,0.20818608505026132,0
user_5768,9,23,0.12491165103015679,0
user_7768,4,10,0.06245582551507839,1
user_9050,4,21,0.14573025953518293,0
user_3820,10,8,0.12491165103015679,0
user_10623,6,6,0.06245582551507839,0
user_9296,8,9,0.12491165103015679,0
user_1062,10,11,0.12491165103015679,0
user_1423,10,23,0.12491165103015679,0
user_8409,6,19,0.14573025953518293,0
user_3408,5,19,0.14573025953518293,1
user_1189,9,19,0.20818608505026132,0
user_10360,3,5,0.010409304252513065,0
user_3620,2,21,0.09368373827261758,0
user_4808,4,10,0.06245582551507839,1
user_3732,8,21,0.20818608505026132,0
user_3033,6,21,0.14573025953518293,0
user_9740,6,21,0.14573025953518293,0
user_2385,7,3,0.06245582551507839,0
user_1089,1,12,0.010409304252513065,0
user_6910,4,10,0.06245582551507839,0
user_3081,2,14,0.010409304252513065,0
user_10064,6,1,0.06245582551507839,0
user_8412,2,16,0.010409304252513065,0
user_4562,5,6,0.06245582551507839,0
user_2490,3,21,0.09368373827261758,0
user_9593,3,22,0.09368373827261758,0
user_7055,2,22,0.09368373827261758,0
user_8850,2,12,0.010409304252513065,0
user_5542,1,10,0.010409304252513065,0
user_8584,5,12,0.06245582551507839,0
user_9676,3,18,0.09368373827261758,0
user_9916,6,20,0.14573025953518293,0
user_10397,8,19,0.20818608505026132,0
user_4161,10,4,0.12491165103015679,0
user_2226,8,8,0.12491165103015679,0
user_2928,8,9,0.12491165103015679,0
user_9008,7,8,0.06245582551507839,0
user_8968,10,18,0.20818608505026132,1
user_9247,7,2,0.06245582551507839,0
user_7597,4,7,0.06245582551507839,0
user_9365,8,20,0.20818608505026132,0
user_4769,10,5,0.12491165103015679,0
user_9347,10,3,0.12491165103015679,0
user_6824,5,13,0.06245582551507839,0
user_10256,8,12,0.12491165103015679,1
user_8571,10,3,0.12491165103015679,0
user_9475,9,6,0.12491165103015679,0
user_7499,9,18,0.20818608505026132,0
user_5199,8,19,0.20818608505026132,0
user_8501,3,3,0.010409304252513065,0
user_8706,3,6,0.010409304252513065,0
user_8162,10,4,0.12491165103015679,0
user_5807,4,14,0.06245582551507839,0
user_5633,10,19,0.20818608505026132,0
user_2616,10,21,0.20818608505026132,0
user_6332,5,23,0.06245582551507839,0
user_6214,2,4,0.010409304252513065,0
user_10113,4,13,0.06245582551507839,0
user_10837,2,7,0.010409304252513065,0
user_5299,10,18,0.20818608505026132,0
user_9506,7,5,0.06245582551507839,0
user_3261,5,16,0.06245582551507839,0
user_3006,10,21,0.20818608505026132,0
user_9329,4,8,0.06245582551507839,0
user_8657,10,1,0.12491165103015679,0
user_3974,5,0,0.06245582551507839,0
user_2332,3,6,0.010409304252513065,0
user_1745,5,19,0.14573025953518293,0
user_10408,7,2,0.06245582551507839,0
user_5945,9,0,0.12491165103015679,0
user_8244,10,19,0.20818608505026132,0
user_1418,2,10,0.010409304252513065,0
user_4756,3,5,0.010409304252513065,0
user_5174,9,18,0.20818608505026132,0
user_3341,10,23,0.12491165103015679,0
user_10199,6,17,0.06245582551507839,0
user_10361,10,21,0.20818608505026132,0
user_8276,6,15,0.06245582551507839,0
user_9696,2,21,0.09368373827261758,1
user_10376,4,18,0.14573025953518293,0
user_7112,7,19,0.14573025953518293,0
user_6047,9,16,0.12491165103015679,0
user_2368,2,23,0.010409304252513065,0
user_10062,9,21,0.20818608505026132,0
user_4715,10,18,0.20818608505026132,0
user_3519,1,17,0.010409304252513065,0
user_10359,3,18,0.09368373827261758,0
user_3251,5,5,0.06245582551507839,0
user_7031,10,23,0.12491165103015679,0
user_3821,5,23,0.06245582551507839,0
user_7896,6,18,0.14573025953518293,0
user_10840,10,19,0.20818608505026132,0
user_2793,8,6,0.12491165103015679,0
user_9895,3,15,0.010409304252513065,0
user_7870,8,9,0.12491165103015679,1
user_9055,5,21,0.14573025953518293,0
user_8269,8,7,0.12491165103015679,0
user_3612,6,21,0.14573025953518293,0
user_8550,3,6,0.010409304252513065,0
user_8300,2,15,0.010409304252513065,0
user_3005,5,13,0.06245582551507839,0
user_9097,4,20,0.14573025953518293,0
user_6378,3,7,0.010409304252513065,0
user_2810,8,12,0.12491165103015679,0
user_8516,7,13,0.06245582551507839,0
user_1155,2,0,0.010409304252513065,0
user_5663,4,14,0.06245582551507839,0
user_4284,5,8,0.06245582551507839,0
user_10619,7,20,0.14573025953518293,0
user_9085,2,20,0.09368373827261758,0
user_4323,4,23,0.06245582551507839,0
user_3267,3,23,0.010409304252513065,0
user_8357,9,12,0.12491165103015679,0
user_4636,7,15,0.06245582551507839,0
user_9695,7,6,0.06245582551507839,0
user_1106,3,15,0.010409304252513065,0
user_4230,4,23,0.06245582551507839,0
user_8858,9,21,0.20818608505026132,0
user_2392,2,21,0.09368373827261758,0
user_6374,8,20,0.20818608505026132,1
user_6155,10,23,0.12491165103015679,0
user_8004,10,1,0.12491165103015679,0
user_3716,1,3,0.010409304252513065,0
user_3631,2,19,0.09368373827261758,0
user_7868,3,18,0.09368373827261758,0
user_3216,2,20,0.09368373827261758,1
user_9035,2,7,0.010409304252513065,0
user_10652,5,23,0.06245582551507839,0
user_3359,5,19,0.14573025953518293,0
user_10648,10,5,0.12491165103015679,0
user_8443,9,18,0.20818608505026132,0
user_5194,7,13,0.06245582551507839,0
user_4925,4,8,0.06245582551507839,0
user_7264,7,5,0.06245582551507839,0
user_2660,2,22,0.09368373827261758,0
user_3823,7,16,0.06245582551507839,0
user_5679,5,23,0.06245582551507839,0
user_1552,1,17,0.010409304252513065,0
user_4615,6,21,0.14573025953518293,0
user_9616,4,21,0.14573025953518293,0
user_7255,1,20,0.09368373827261758,0
user_9088,5,6,0.06245582551507839,0
user_6538,8,23,0.12491165103015679,0
user_7099,10,6,0.12491165103015679,0
user_3508,7,14,0.06245582551507839,0
user_1291,10,7,0.12491165103015679,1
user_7442,9,20,0.20818608505026132,0
user_4718,2,20,0.09368373827261758,0
user_6076,8,20,0.20818608505026132,0
user_3509,3,21,0.09368373827261758,1
user_6334,6,8,0.06245582551507839,0
user_3278,9,1,0.12491165103015679,0
user_7038,4,6,0.06245582551507839,0
user_3924,7,5,0.06245582551507839,0
user_4132,3,20,0.09368373827261758,0
user_5741,9,19,0.20818608505026132,0
user_1488,1,19,0.09368373827261758,0
user_10601,10,16,0.12491165103015679,0
user_3635,1,6,0.010409304252513065,0
user_5012,5,18,0.14573025953518293,0
user_2032,6,21,0.14573025953518293,0
user_5706,1,10,0.010409304252513065,0
user_10826,6,18,0.14573025953518293,0
user_8140,4,19,0.14573025953518293,0
user_9271,9,8,0.12491165103015679,0
user_9931,2,7,0.010409304252513065,0
user_6818,4,23,0.06245582551507839,0
user_5545,7,2,0.06245582551507839,0
user_6232,10,0,0.12491165103015679,0
user_5659,7,12,0.06245582551507839,1
user_4625,7,20,0.14573025953518293,0
user_3388,5,23,0.06245582551507839,1
user_1108,10,2,0.12491165103015679,0
user_7465,2,19,0.09368373827261758,0
user_1332,5,23,0.06245582551507839,0
user_8193,8,22,0.20818608505026132,0
user_1160,9,14,0.12491165103015679,0
user_3572,8,20,0.20818608505026132,0
user_5709,3,6,0.010409304252513065,0
user_8352,6,22,0.14573025953518293,0
user_9655,10,23,0.12491165103015679,0
user_6805,6,19,0.14573025953518293,0
user_2030,6,9,0.06245582551507839,0
user_7939,2,23,0.010409304252513065,0
user_3968,3,9,0.010409304252513065,0
user_5093,5,11,0.06245582551507839,0
user_7144,5,19,0.14573025953518293,0
user_1974,4,18,0.14573025953518293,0
user_7090,8,0,0.12491165103015679,0
user_7636,9,16,0.12491165103015679,0
user_7009,7,20,0.14573025953518293,0
user_2802,7,3,0.06245582551507839,0
user_7342,5,7,0.06245582551507839,0
user_10921,4,15,0.06245582551507839,0
user_9081,9,10,0.12491165103015679,0
user_8033,10,19,0.20818608505026132,0
user_3569,4,3,0.06245582551507839,0
user_10088,8,13,0.12491165103015679,0
user_6342,1,15,0.010409304252513065,0
user_10149,7,8,0.06245582551507839,0
user_1419,6,1,0.06245582551507839,0
user_5602,6,18,0.14573025953518293,0
user_7652,6,20,0.14573025953518293,0
user_6176,9,4,0.12491165103015679,0
user_10810,7,10,0.06245582551507839,0
user_6024,2,22,0.09368373827261758,0
user_10546,4,20,0.14573025953518293,0
user_5614,6,15,0.06245582551507839,0
user_7393,1,6,0.010409304252513065,0
user_2877,1,13,0.010409304252513065,0
user_3283,1,12,0.010409304252513065,0
user_10673,10,19,0.20818608505026132,0
user_10894,10,20,0.20818608505026132,0
user_3876,2,20,0.09368373827261758,0
user_1741,2,3,0.010409304252513065,0
user_7139,10,3,0.12491165103015679,0
user_4973,5,4,0.06245582551507839,0
user_7621,1,20,0.09368373827261758,0
user_7616,2,20,0.09368373827261758,0
user_1635,9,13,0.12491165103015679,0
user_6261,1,7,0.010409304252513065,0
user_9139,3,20,0.09368373827261758,1
user_4750,3,11,0.010409304252513065,0
user_3768,7,19,0.14573025953518293,0
user_7569,7,16,0.06245582551507839,1
user_1093,1,15,0.010409304252513065,0
user_5572,4,3,0.06245582551507839,0
user_2763,5,20,0.14573025953518293,0
user_8750,6,21,0.14573025953518293,0
user_5184,6,19,0.14573025953518293,0
user_8790,7,12,0.06245582551507839,0
user_8274,5,14,0.06245582551507839,0
user_8573,8,11,0.12491165103015679,1
user_8790,8,6,0.12491165103015679,0
user_8120,6,18,0.14573025953518293,0
user_7766,10,23,0.12491165103015679,0
user_4554,9,18,0.20818608505026132,0
user_8001,5,19,0.14573025953518293,0
user_3356,1,5,0.010409304252513065,0
user_8201,7,2,0.06245582551507839,0
user_8559,5,20,0.14573025953518293,0
user_6676,1,11,0.010409304252513065,0
user_5912,9,20,0.20818608505026132,1
user_2148,6,1,0.06245582551507839,0
user_4708,6,7,0.06245582551507839,0
user_5813,7,6,0.06245582551507839,0
user_4188,8,1,0.12491165103015679,0
user_1564,7,19,0.14573025953518293,0
user_5819,10,19,0.20818608505026132,0
user_3132,10,11,0.12491165103015679,0
user_8794,7,7,0.06245582551507839,0
user_4407,9,16,0.12491165103015679,0
user_5079,3,5,0.010409304252513065,0
user_3905,8,18,0.20818608505026132,0
user_10269,6,23,0.06245582551507839,1
user_10859,5,19,0.14573025953518293,0
user_3357,2,6,0.010409304252513065,0
user_4481,7,21,0.14573025953518293,0
user_9963,1,19,0.09368373827261758,0
user_3797,1,19,0.09368373827261758,0
user_4428,7,5,0.06245582551507839,0
user_3093,3,18,0.09368373827261758,0
user_9068,9,18,0.20818608505026132,0
user_8684,3,7,0.010409304252513065,0
user_9924,4,11,0.06245582551507839,0
user_9548,3,11,0.010409304252513065,0
user_6806,5,20,0.14573025953518293,1
user_3524,8,20,0.20818608505026132,1
user_6246,8,1,0.12491165103015679,0
user_7861,4,15,0.06245582551507839,0
user_1683,6,2,0.06245582551507839,0
user_7300,6,21,0.14573025953518293,0
user_7128,7,19,0.14573025953518293,0
user_10759,6,21,0.14573025953518293,1
user_4014,8,22,0.20818608505026132,0
user_9373,6,19,0.14573025953518293,0
user_8965,1,3,0.010409304252513065,0
user_6754,7,2,0.06245582551507839,0
user_1147,9,18,0.20818608505026132,0
user_8426,5,19,0.14573025953518293,0
user_3138,1,9,0.010409304252513065,0
user_4692,7,2,0.06245582551507839,0
user_5798,10,17,0.12491165103015679,0
user_10588,10,3,0.12491165103015679,0
user_9695,8,9,0.12491165103015679,0
user_7994,2,0,0.010409304252513065,0
user_9114,5,19,0.14573025953518293,0
user_5734,1,8,0.010409304252513065,0
user_2275,4,6,0.06245582551507839,0
user_8605,7,1,0.06245582551507839,0
user_9747,9,0,0.12491165103015679,0
user_1584,2,17,0.010409304252513065,0
user_8331,1,8,0.010409304252513065,0
user_1182,2,12,0.010409304252513065,0
user_10227,7,11,0.06245582551507839,0
user_8696,3,12,0.010409304252513065,0
user_9895,9,20,0.20818608505026132,0
user_2527,10,12,0.12491165103015679,0
user_8655,5,19,0.14573025953518293,0
user_10086,6,20,0.14573025953518293,0
user_5385,4,8,0.06245582551507839,0
user_4727,9,20,0.20818608505026132,0
user_1085,4,16,0.06245582551507839,0
user_9634,3,18,0.09368373827261758,0
user_5320,1,16,0.010409304252513065,0
user_6088,2,7,0.010409304252513065,0
user_5728,6,8,0.06245582551507839,0
user_1907,2,12,0.010409304252513065,0
user_9277,2,11,0.010409304252513065,0
user_6007,1,20,0.09368373827261758,0
user_8615,5,17,0.06245582551507839,0
user_5174,5,21,0.14573025953518293,0
user_8256,1,2,0.010409304252513065,0
user_4840,5,15,0.06245582551507839,0
user_5011,10,12,0.12491165103015679,0
user_7796,1,21,0.09368373827261758,0
user_10934,9,21,0.20818608505026132,1
user_1139,6,15,0.06245582551507839,0
user_5441,1,20,0.09368373827261758,0
user_3889,7,15,0.06245582551507839,0
user_1506,8,23,0.12491165103015679,0
user_8039,10,21,0.20818608505026132,1
user_3585,2,21,0.09368373827261758,0
user_7102,3,19,0.09368373827261758,0
user_7769,8,20,0.20818608505026132,0
user_10003,6,6,0.06245582551507839,0
user_10373,2,19,0.09368373827261758,0
user_10340,10,18,0.20818608505026132,1
user_6770,8,19,0.20818608505026132,0
user_10853,9,1,0.12491165103015679,0
user_10125,8,15,0.12491165103015679,0
user_6731,9,20,0.20818608505026132,0
user_2740,5,18,0.14573025953518293,0
user_1463,9,3,0.12491165103015679,0
user_10136,3,7,0.010409304252513065,0
user_4852,9,12,0.12491165103015679,0
user_2496,2,20,0.09368373827261758,0
user_4727,4,8,0.06245582551507839,0
user_3421,5,17,0.06245582551507839,0
user_5723,8,15,0.12491165103015679,0
user_9574,3,4,0.010409304252513065,0
user_1340,2,18,0.09368373827261758,0
user_6133,6,14,0.06245582551507839,0
user_8994,6,19,0.14573025953518293,0
user_8875,9,16,0.12491165103015679,0
user_8680,7,20,0.14573025953518293,0
user_8311,1,10,0.010409304252513065,0
user_10662,7,19,0.14573025953518293,0
user_6110,4,14,0.06245582551507839,0
user_10631,8,3,0.12491165103015679,0
user_1302,5,17,0.06245582551507839,0
user_1088,4,4,0.06245582551507839,0
user_2968,9,21,0.20818608505026132,1
user_8101,10,4,0.12491165103015679,0
user_7785,10,21,0.20818608505026132,0
user_5412,5,19,0.14573025953518293,0
user_1382,10,14,0.12491165103015679,0
user_2293,9,17,0.12491165103015679,0
user_6814,10,22,0.20818608505026132,0
user_7115,6,5,0.06245582551507839,0
user_6097,6,0,0.06245582551507839,1
user_8251,6,18,0.14573025953518293,0
user_9041,10,12,0.12491165103015679,0
user_9667,3,17,0.010409304252513065,0
user_2449,1,2,0.010409304252513065,0
user_3087,1,15,0.010409304252513065,0
